ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
873726.BJ,20231116,23.29,23.55,22.79,22.91,23.26,-0.35,-1.5047,3495.3,8056.765
873726.BJ,20231115,23.68,24.17,23.2,23.26,23.61,-0.35,-1.4824,5892.63,13987.467
873726.BJ,20231114,23.1,23.84,22.7,23.61,22.9,0.71,3.1004,6982.97,16306.667
873726.BJ,20231113,22.82,22.96,22.28,22.9,22.8,0.1,0.4386,3397.52,7681.883
873726.BJ,20231110,22.22,23.16,22.06,22.8,22.27,0.53,2.3799,4672.07,10633.538
873726.BJ,20231109,22.39,22.73,22.13,22.27,22.68,-0.41,-1.8078,4417.6,9838.256
873726.BJ,20231108,21.91,23.33,21.9,22.68,21.96,0.72,3.2787,7505.71,17170.397
873726.BJ,20231107,21.92,21.96,21.72,21.96,21.92,0.04,0.1825,2199.71,4806.311
873726.BJ,20231106,21.99,21.99,21.56,21.92,21.75,0.17,0.7816,3362.29,7332.829
873726.BJ,20231103,21.42,21.95,21.28,21.75,21.36,0.39,1.8258,3950.39,8594.965
873726.BJ,20231102,21.45,21.48,21.06,21.36,21.32,0.04,0.1876,2090.62,4458.483
873726.BJ,20231101,21.9,22.03,21.2,21.32,21.8,-0.48,-2.2018,5658.25,12097.913
873726.BJ,20231031,21.85,22.45,21.68,21.8,22.99,-1.19,-5.1762,6871.47,14997.264
873726.BJ,20231030,23.03,23.97,22.91,22.99,23.46,-0.47,-2.0034,10672.61,25133.492
873726.BJ,20231027,21.1,23.89,21.1,23.46,21.36,2.1,9.8315,14718.08,33813.737
873726.BJ,20231026,21.48,21.64,21.0,21.36,21.82,-0.46,-2.1082,3742.45,7956.223
873726.BJ,20231025,21.09,22.3,21.09,21.82,21.02,0.8,3.8059,6370.22,13779.119
873726.BJ,20231024,21.24,21.65,20.96,21.02,21.5,-0.48,-2.2326,4132.84,8739.621
873726.BJ,20231023,21.38,22.55,20.74,21.5,21.38,0.12,0.5613,8189.23,17625.126
873726.BJ,20231020,21.99,22.5,21.38,21.38,23.0,-1.62,-7.0435,12137.02,26401.127
873726.BJ,20231019,24.45,24.45,22.22,23.0,26.0,-3.0,-11.5385,43693.05,101777.03
